name,country,region,population,revision_id,article_quality
Joachim Labrouche,France,WESTERN EUROPE,65900000.00000001,1153276048.0,Stub
Chrétien François de Lamoignon de Basville,France,WESTERN EUROPE,65900000.00000001,1243543068.0,Stub
Antoine-Adrien Lamourette,France,WESTERN EUROPE,65900000.00000001,1245710505.0,Start
Hyacinthe Gaëtan de Lannion,France,WESTERN EUROPE,65900000.00000001,1164055828.0,Stub
Louis Lareng,France,WESTERN EUROPE,65900000.00000001,1172945590.0,Stub
Hippolyte Laroche,France,WESTERN EUROPE,65900000.00000001,1239515352.0,Start
Jean Le Mercier,France,WESTERN EUROPE,65900000.00000001,1242753649.0,Start
Julien Leonardelli,France,WESTERN EUROPE,65900000.00000001,1244346386.0,Stub
Charles Luca,France,WESTERN EUROPE,65900000.00000001,1056918597.0,Stub
Jacques-Antoine Manuel,France,WESTERN EUROPE,65900000.00000001,1214329727.0,Start
Jacques Marquet de Montbreton de Norvins,France,WESTERN EUROPE,65900000.00000001,1226330852.0,Start
Henri Martin (winemaker),France,WESTERN EUROPE,65900000.00000001,1237299772.0,Start
Philippe Massoni,France,WESTERN EUROPE,65900000.00000001,1234574618.0,Stub
Jean Mattéoli,France,WESTERN EUROPE,65900000.00000001,1232840219.0,Start
Charlemagne de Maupas,France,WESTERN EUROPE,65900000.00000001,1058537657.0,C
Jeanne Mélin,France,WESTERN EUROPE,65900000.00000001,1212292139.0,C
Paul Mentré,France,WESTERN EUROPE,65900000.00000001,1195582162.0,Start
Dominique Meyer,France,WESTERN EUROPE,65900000.00000001,1228711565.0,Start
Joseph François Augustin Monneron,France,WESTERN EUROPE,65900000.00000001,1233379299.0,Stub
Gérard Montassier,France,WESTERN EUROPE,65900000.00000001,1224351881.0,Start
Guillaume-Isidore Baron de Montbel,France,WESTERN EUROPE,65900000.00000001,1011997346.0,C
Bernard Morel (economist),France,WESTERN EUROPE,65900000.00000001,1133063202.0,Start
Alex Moscovitch,France,WESTERN EUROPE,65900000.00000001,1189789885.0,Start
Bernard Mourad,France,WESTERN EUROPE,65900000.00000001,1234045540.0,Start
Ilham Moussaïd,France,WESTERN EUROPE,65900000.00000001,1179014867.0,Stub
Albert Ollivier,France,WESTERN EUROPE,65900000.00000001,1242209715.0,Stub
Érik Orsenna,France,WESTERN EUROPE,65900000.00000001,1242209759.0,Start
Joseph Ostermann,France,WESTERN EUROPE,65900000.00000001,1242209654.0,Stub
Louis Pailhas,France,WESTERN EUROPE,65900000.00000001,1153278086.0,Start
Philippe Paolantoni,France,WESTERN EUROPE,65900000.00000001,1204714650.0,Stub
Alexandre Parodi,France,WESTERN EUROPE,65900000.00000001,1240170365.0,GA
Hélène Pelosse,France,WESTERN EUROPE,65900000.00000001,1244217829.0,Start
Gilles Pennelle,France,WESTERN EUROPE,65900000.00000001,1244346827.0,Start
François-Xavier de Peretti,France,WESTERN EUROPE,65900000.00000001,1227759150.0,Stub
Joseph Périer,France,WESTERN EUROPE,65900000.00000001,1182278156.0,GA
Victor Perret,France,WESTERN EUROPE,65900000.00000001,1014506148.0,C
Marc Perrin de Brichambaut,France,WESTERN EUROPE,65900000.00000001,1243149451.0,Start
Marcel Petiot,France,WESTERN EUROPE,65900000.00000001,1238343251.0,C
Henri Peyroux de la Coudrenière,France,WESTERN EUROPE,65900000.00000001,1227330329.0,Start
"Louis Phélypeaux, comte de Saint-Florentin",France,WESTERN EUROPE,65900000.00000001,1174304784.0,Start
"Louis Phélypeaux, Marquis of La Vrillière",France,WESTERN EUROPE,65900000.00000001,1242496790.0,Start
"Louis Phélypeaux, Seigneur of La Vrillière",France,WESTERN EUROPE,65900000.00000001,1217063771.0,Stub
Pierre Ferri-Pisani,France,WESTERN EUROPE,65900000.00000001,1214518208.0,C
Ernest Pinard,France,WESTERN EUROPE,65900000.00000001,1097917556.0,C
Antoine Portail,France,WESTERN EUROPE,65900000.00000001,1034304794.0,Start
Michel Pouzol,France,WESTERN EUROPE,65900000.00000001,1050936152.0,Stub
Rodolphe Prager,France,WESTERN EUROPE,65900000.00000001,1083697354.0,Start
Gabriel Puaux,France,WESTERN EUROPE,65900000.00000001,1242249386.0,Stub
"Jean-Pierre Casimir de Marcassus, Baron de Puymaurin",France,WESTERN EUROPE,65900000.00000001,1237402258.0,Stub
Jean-Marie Rausch,France,WESTERN EUROPE,65900000.00000001,1240169046.0,Stub
Marie Roch Louis Reybaud,France,WESTERN EUROPE,65900000.00000001,1242211689.0,Start
René Ribière,France,WESTERN EUROPE,65900000.00000001,1226476376.0,Stub
Antoine Richard du Cantal,France,WESTERN EUROPE,65900000.00000001,1223238225.0,C
Marthe Richard,France,WESTERN EUROPE,65900000.00000001,1246003128.0,GA
Joseph Romain-Desfossés,France,WESTERN EUROPE,65900000.00000001,1144306675.0,Start
Claude Taleb,France,WESTERN EUROPE,65900000.00000001,1190063231.0,Stub
François-Alexandre Tardiveau,France,WESTERN EUROPE,65900000.00000001,1186831209.0,Stub
Jean Tavernier,France,WESTERN EUROPE,65900000.00000001,1238919580.0,Stub
François Auguste de Thou,France,WESTERN EUROPE,65900000.00000001,1138918376.0,Stub
Charles de Varigny,France,WESTERN EUROPE,65900000.00000001,1242210186.0,C
Gaston Vidal,France,WESTERN EUROPE,65900000.00000001,1242210222.0,Stub
Jean-Paul-Alban Villeneuve-Barcement,France,WESTERN EUROPE,65900000.00000001,1242210246.0,Stub
Mathurin Anghiley,Gabon,MIDDLE AFRICA,2400000.0,1177650175.0,Stub
Anguilè Ré-Dowé,Gabon,MIDDLE AFRICA,2400000.0,1242381206.0,Start
Jean-Hilaire Aubame,Gabon,MIDDLE AFRICA,2400000.0,1239996953.0,GA
Ida Reteno Assonouet,Gabon,MIDDLE AFRICA,2400000.0,1152970577.0,Stub
Lee White (conservationist),Gabon,MIDDLE AFRICA,2400000.0,1186832805.0,Stub
Amie Bojang-Sissoho,Gambia,WESTERN AFRICA,2800000.0,1237362851.0,Start
Abdoulie Bojang,Gambia,WESTERN AFRICA,2800000.0,1233734473.0,Stub
Buba Samura,Gambia,WESTERN AFRICA,2800000.0,1244830184.0,Stub
Mai Fatty,Gambia,WESTERN AFRICA,2800000.0,1151066074.0,Stub
Modou Bamba Gaye,Gambia,WESTERN AFRICA,2800000.0,1151065994.0,Stub
Amadou Scattred Janneh,Gambia,WESTERN AFRICA,2800000.0,1214288012.0,C
Fabakary Jatta,Gambia,WESTERN AFRICA,2800000.0,1248653384.0,Start
Dawda Jawara,Gambia,WESTERN AFRICA,2800000.0,1248194414.0,C
Joseph Henry Joof,Gambia,WESTERN AFRICA,2800000.0,1243508400.0,Stub
Ajaaratou Satang Jow,Gambia,WESTERN AFRICA,2800000.0,1175733791.0,Stub
Kunda Kamara,Gambia,WESTERN AFRICA,2800000.0,1244830178.0,Stub
Fatou Sanyang Kinteh,Gambia,WESTERN AFRICA,2800000.0,1247250306.0,Start
Muhammed Magassy,Gambia,WESTERN AFRICA,2800000.0,1151065996.0,Start
Alieu Badara Njie,Gambia,WESTERN AFRICA,2800000.0,1249462265.0,Start
Momodou Sabally,Gambia,WESTERN AFRICA,2800000.0,1243625627.0,Start
Lamin Saine,Gambia,WESTERN AFRICA,2800000.0,1137915624.0,Start
Pap Cheyassin Secka,Gambia,WESTERN AFRICA,2800000.0,1247083871.0,C
Alieu Badara Saja Taal,Gambia,WESTERN AFRICA,2800000.0,1247050844.0,Stub
Werner E. Ablaß,Germany,WESTERN EUROPE,84900000.0,1242018201.0,Start
Shqiprim Arifi,Germany,WESTERN EUROPE,84900000.0,1245996635.0,Start
Lena Arnoldt,Germany,WESTERN EUROPE,84900000.0,1228301192.0,Start
Rudolf Bahro,Germany,WESTERN EUROPE,84900000.0,1246514462.0,C
Otto Ballerstedt,Germany,WESTERN EUROPE,84900000.0,1189113633.0,C
Bruno Baum,Germany,WESTERN EUROPE,84900000.0,1245092447.0,Start
Karl Theodor Bayrhoffer,Germany,WESTERN EUROPE,84900000.0,1137678089.0,C
Otto Beck,Germany,WESTERN EUROPE,84900000.0,1226154964.0,Start
Gerhard Besier,Germany,WESTERN EUROPE,84900000.0,1248500772.0,C
Georg von Blumenthal,Germany,WESTERN EUROPE,84900000.0,1243051498.0,C
Johann Christian von Boyneburg,Germany,WESTERN EUROPE,84900000.0,1249921858.0,Stub
Torben Braga,Germany,WESTERN EUROPE,84900000.0,1248547868.0,Start
Ignatz Bubis,Germany,WESTERN EUROPE,84900000.0,1191575496.0,C
Wolf-Michael Catenhusen,Germany,WESTERN EUROPE,84900000.0,1239972537.0,Start
John Ehret,Germany,WESTERN EUROPE,84900000.0,1237258272.0,Start
Dieter Engels,Germany,WESTERN EUROPE,84900000.0,1165387534.0,Stub
Christian Wilhelm Karl Ewald,Germany,WESTERN EUROPE,84900000.0,1226174343.0,Stub
Christian August von Eyben,Germany,WESTERN EUROPE,84900000.0,1150862730.0,Start
Georg Fein,Germany,WESTERN EUROPE,84900000.0,1222221753.0,Start
Heinrich Fleißner,Germany,WESTERN EUROPE,84900000.0,1069865479.0,Start
Winfried Fockenberg,Germany,WESTERN EUROPE,84900000.0,1225418442.0,Stub
Friedrich Johannes Frommann,Germany,WESTERN EUROPE,84900000.0,1093387022.0,Start
Paul Fugger von Kirchberg und Weißenhorn,Germany,WESTERN EUROPE,84900000.0,1226181306.0,Stub
Günter Gaus,Germany,WESTERN EUROPE,84900000.0,1246337794.0,GA
Friedrich von Gentz,Germany,WESTERN EUROPE,84900000.0,1248790750.0,C
Carl Heinrich Wilhelm Hagen,Germany,WESTERN EUROPE,84900000.0,1226188291.0,Stub
Gert Haller,Germany,WESTERN EUROPE,84900000.0,1068252041.0,Stub
Ludwig Hassenpflug,Germany,WESTERN EUROPE,84900000.0,1226116184.0,C
Hermann Heller (legal scholar),Germany,WESTERN EUROPE,84900000.0,1244979496.0,C
Jakob Heller,Germany,WESTERN EUROPE,84900000.0,1154908966.0,Stub
Ernst Henrici,Germany,WESTERN EUROPE,84900000.0,1239894377.0,B
Rudolf Hilf,Germany,WESTERN EUROPE,84900000.0,1065378015.0,Start
Joseph Hillebrand,Germany,WESTERN EUROPE,84900000.0,1220777049.0,Start
Franka Hitzing,Germany,WESTERN EUROPE,84900000.0,1228300948.0,Start
Herwart von Hohenburg,Germany,WESTERN EUROPE,84900000.0,1247120291.0,Start
"Franz Christoph Anton, Count of Hohenzollern-Sigmaringen",Germany,WESTERN EUROPE,84900000.0,1244334799.0,Start
Friedrich von Holstein,Germany,WESTERN EUROPE,84900000.0,1234065530.0,C
Martin Horn (politician),Germany,WESTERN EUROPE,84900000.0,1143929714.0,Start
Christoph Ernst von Houwald,Germany,WESTERN EUROPE,84900000.0,1241312980.0,Start
Bernd Hüttemann,Germany,WESTERN EUROPE,84900000.0,1230379647.0,Start
Emilie Kiep-Altenloh,Germany,WESTERN EUROPE,84900000.0,1161356025.0,Stub
Johann Ludwig Klüber,Germany,WESTERN EUROPE,84900000.0,1242565581.0,Stub
Werner Knieper,Germany,WESTERN EUROPE,84900000.0,1188787560.0,Start
Caio Koch-Weser,Germany,WESTERN EUROPE,84900000.0,1215567546.0,C
Tobias Köck,Germany,WESTERN EUROPE,84900000.0,1222073597.0,Start
Francis Kruse,Germany,WESTERN EUROPE,84900000.0,1226779277.0,Stub
Gottlob Johann Christian Kunth,Germany,WESTERN EUROPE,84900000.0,1233135330.0,Start
Dieter Kunzelmann,Germany,WESTERN EUROPE,84900000.0,1231353179.0,C
Marianne Laqueur,Germany,WESTERN EUROPE,84900000.0,1241574430.0,C
Charles Lavy,Germany,WESTERN EUROPE,84900000.0,1226204581.0,Stub
Karl Ledderhose,Germany,WESTERN EUROPE,84900000.0,1240898056.0,GA
Felix Lichnowsky,Germany,WESTERN EUROPE,84900000.0,1226205451.0,Start
Moriz Lieber,Germany,WESTERN EUROPE,84900000.0,1222045087.0,Start
Ludwig von Lützow (politician),Germany,WESTERN EUROPE,84900000.0,1239513332.0,Stub
Carl Otto von Madai,Germany,WESTERN EUROPE,84900000.0,1240634849.0,Stub
Armin Mohler,Germany,WESTERN EUROPE,84900000.0,1245358961.0,GA
Max Montgelas,Germany,WESTERN EUROPE,84900000.0,1226211497.0,Start
Wolfgang Müller von Königswinter,Germany,WESTERN EUROPE,84900000.0,1223428429.0,C
Joseph Musiol,Germany,WESTERN EUROPE,84900000.0,1173064538.0,Start
Theodor Olshausen,Germany,WESTERN EUROPE,84900000.0,1242256661.0,Start
Dietrich Heinrich Ludwig von Ompteda,Germany,WESTERN EUROPE,84900000.0,1242565618.0,Start
Max von Oppenheim,Germany,WESTERN EUROPE,84900000.0,1240981396.0,FA
Christian Theodor Overbeck,Germany,WESTERN EUROPE,84900000.0,1240259800.0,Stub
Hans Paasche,Germany,WESTERN EUROPE,84900000.0,1240891443.0,C
Walter von Saint Paul-Illaire,Germany,WESTERN EUROPE,84900000.0,1227931073.0,C
Friedrich-Carl Peus,Germany,WESTERN EUROPE,84900000.0,1240004651.0,Stub
H. Busso Peus,Germany,WESTERN EUROPE,84900000.0,1240004707.0,Stub
Franz Seraph von Pfistermeister,Germany,WESTERN EUROPE,84900000.0,1231553705.0,Start
Adolf Pilar von Pilchau,Germany,WESTERN EUROPE,84900000.0,1237840723.0,Start
Gunter Pleuger,Germany,WESTERN EUROPE,84900000.0,1104322145.0,Stub
Johan Rantzau,Germany,WESTERN EUROPE,84900000.0,1240776519.0,Start
Prince Richard of Hesse,Germany,WESTERN EUROPE,84900000.0,1240804152.0,GA
Nela Riehl,Germany,WESTERN EUROPE,84900000.0,1242962207.0,Stub
Moritz Rittinghausen,Germany,WESTERN EUROPE,84900000.0,1144503312.0,B
Hermann Schäfer,Germany,WESTERN EUROPE,84900000.0,1221143754.0,C
Mike Schubert,Germany,WESTERN EUROPE,84900000.0,1210860457.0,C
Eduard von Schele zu Schelenburg,Germany,WESTERN EUROPE,84900000.0,1231553871.0,Stub
Paul Schiemann,Germany,WESTERN EUROPE,84900000.0,1234101505.0,C
Ernst Wilhelm von Schlabrendorf,Germany,WESTERN EUROPE,84900000.0,1001280832.0,Stub
Friedrich Gustav Carl Ulrich Franz von Schnehen,Germany,WESTERN EUROPE,84900000.0,971361950.0,Stub
"Joachim, Count of Schönburg-Glauchau",Germany,WESTERN EUROPE,84900000.0,1235919925.0,C
Peter Schott,Germany,WESTERN EUROPE,84900000.0,1158805969.0,Start
"Adam, Count of Schwarzenberg",Germany,WESTERN EUROPE,84900000.0,1243650424.0,C
Veit Ludwig von Seckendorff,Germany,WESTERN EUROPE,84900000.0,1228470873.0,C
Paul Spiegel,Germany,WESTERN EUROPE,84900000.0,1249590782.0,C
Ashok-Alexander Sridharan,Germany,WESTERN EUROPE,84900000.0,1177480035.0,C
Gerhard Stahl,Germany,WESTERN EUROPE,84900000.0,1237391547.0,C
Karl von Starck,Germany,WESTERN EUROPE,84900000.0,1236241537.0,Stub
Henry Ernest of Stolberg-Wernigerode,Germany,WESTERN EUROPE,84900000.0,1230350617.0,Start
Anna Strohsahl,Germany,WESTERN EUROPE,84900000.0,1235511227.0,B
Bertram von Sturm,Germany,WESTERN EUROPE,84900000.0,1146695614.0,Start
Heinrich Sudermann,Germany,WESTERN EUROPE,84900000.0,1226369269.0,Stub
Wolfgang Templin,Germany,WESTERN EUROPE,84900000.0,1233839679.0,Start
Stanislaw Trabalski,Germany,WESTERN EUROPE,84900000.0,1238513656.0,C
Adelheid Tröscher,Germany,WESTERN EUROPE,84900000.0,1222297199.0,Start
Heinrich Voelter,Germany,WESTERN EUROPE,84900000.0,1130505690.0,Start
Heinrich Alois von Reigersberg,Germany,WESTERN EUROPE,84900000.0,1228879346.0,Start
Curt Wach,Germany,WESTERN EUROPE,84900000.0,1227609154.0,Start
Ruth Weckenmann,Germany,WESTERN EUROPE,84900000.0,1243240587.0,Start
Hellmuth Weiss,Germany,WESTERN EUROPE,84900000.0,1244017494.0,Stub
Hugo Wesendonck,Germany,WESTERN EUROPE,84900000.0,1226378603.0,Start
Ludwig Georg Winter,Germany,WESTERN EUROPE,84900000.0,1062661561.0,Stub
Hermann Wittich,Germany,WESTERN EUROPE,84900000.0,1226380770.0,Stub
Agyen Kokobo,Ghana,WESTERN AFRICA,34100000.0,1187316535.0,Start
J. Nee Amahtey Hyde,Ghana,WESTERN AFRICA,34100000.0,1244174684.0,GA
Ofusu Kwabi,Ghana,WESTERN AFRICA,34100000.0,1103370473.0,Stub
Richard Sumah,Ghana,WESTERN AFRICA,34100000.0,,
Sefis Anastasakos,Greece,SOUTHERN EUROPE,10600000.0,1232348830.0,Stub
Despina Chatzivassiliou-Tsovilis,Greece,SOUTHERN EUROPE,10600000.0,1246159519.0,Start
Sofoklis Avraam Choudaverdoglou-Theodotos,Greece,SOUTHERN EUROPE,10600000.0,1232322281.0,Start
Christos Daralexis,Greece,SOUTHERN EUROPE,10600000.0,1083450519.0,Stub
Alcibiades Diamandi,Greece,SOUTHERN EUROPE,10600000.0,1225731455.0,C
Ioannis Dimopoulos,Greece,SOUTHERN EUROPE,10600000.0,1119564390.0,Stub
Georgios Drys,Greece,SOUTHERN EUROPE,10600000.0,1205444933.0,Stub
Georgios Exintaris,Greece,SOUTHERN EUROPE,10600000.0,1122203734.0,Stub
Antonis Fosteridis,Greece,SOUTHERN EUROPE,10600000.0,1226111002.0,GA
Asimakis Fotilas,Greece,SOUTHERN EUROPE,10600000.0,1238412906.0,Start
Spyridon Galinos,Greece,SOUTHERN EUROPE,10600000.0,1177420715.0,Stub
Ioannis Gryparis (1848-1922),Greece,SOUTHERN EUROPE,10600000.0,1118204026.0,Stub
Theophilos Kamberidis,Greece,SOUTHERN EUROPE,10600000.0,1204621612.0,C
Stavros Karampelas,Greece,SOUTHERN EUROPE,10600000.0,1164966747.0,Stub
Giorgos Katiforis,Greece,SOUTHERN EUROPE,10600000.0,1221278854.0,Stub
Matthaios Kofidis,Greece,SOUTHERN EUROPE,10600000.0,1216081687.0,B
Georgios Kourtoglou,Greece,SOUTHERN EUROPE,10600000.0,1161584075.0,Stub
Failos Kranidiotis,Greece,SOUTHERN EUROPE,10600000.0,1156045704.0,Start
Eustathios Lagakos,Greece,SOUTHERN EUROPE,10600000.0,1118204107.0,Stub
Alexis Liatis,Greece,SOUTHERN EUROPE,10600000.0,1118203952.0,Stub
Nikolaos Makris,Greece,SOUTHERN EUROPE,10600000.0,1163124965.0,Stub
Ioannis Malachias,Greece,SOUTHERN EUROPE,10600000.0,1232322174.0,Stub
Ismail Molla,Greece,SOUTHERN EUROPE,10600000.0,1243379211.0,Stub
Yannis Moralis (politician),Greece,SOUTHERN EUROPE,10600000.0,1243618134.0,Start
Traianos Nallis,Greece,SOUTHERN EUROPE,10600000.0,1247683483.0,Start
Theodoros Negris,Greece,SOUTHERN EUROPE,10600000.0,1248921819.0,Start
Nikos Kosis,Greece,SOUTHERN EUROPE,10600000.0,1173589571.0,Start
Alketas Panagoulias,Greece,SOUTHERN EUROPE,10600000.0,1247604735.0,C
Yiannis Papadimitriou,Greece,SOUTHERN EUROPE,10600000.0,1225990254.0,Stub
Fotis Perlikos,Greece,SOUTHERN EUROPE,10600000.0,1242765206.0,Start
Anni Podimata,Greece,SOUTHERN EUROPE,10600000.0,1157530218.0,Stub
Avraham Rakanti,Greece,SOUTHERN EUROPE,10600000.0,1226946571.0,Stub
Haris Romas,Greece,SOUTHERN EUROPE,10600000.0,1247440581.0,Start
Georgios Romeos,Greece,SOUTHERN EUROPE,10600000.0,1240228353.0,Stub
Vassilis Rotas,Greece,SOUTHERN EUROPE,10600000.0,1220371513.0,Start
Neoklis Sarris,Greece,SOUTHERN EUROPE,10600000.0,1179418320.0,Start
Simos Simopoulos,Greece,SOUTHERN EUROPE,10600000.0,1211043784.0,Stub
Sokratis Famellos,Greece,SOUTHERN EUROPE,10600000.0,1246982301.0,Start
Ioannis Soutsos,Greece,SOUTHERN EUROPE,10600000.0,1118204096.0,Stub
Fotini Dekazou Stefanopoulou,Greece,SOUTHERN EUROPE,10600000.0,1188372971.0,Stub
Vasilis Stigkas,Greece,SOUTHERN EUROPE,10600000.0,1244105942.0,Stub
Georgios Tertsetis,Greece,SOUTHERN EUROPE,10600000.0,1234384469.0,Start
Giannis Theonas,Greece,SOUTHERN EUROPE,10600000.0,1194465925.0,Stub
Theofanis Tombras,Greece,SOUTHERN EUROPE,10600000.0,1158045142.0,C
Eugenia Tsoumani-Spentza,Greece,SOUTHERN EUROPE,10600000.0,1232437700.0,Stub
Nikolaos Tsourouktsoglou,Greece,SOUTHERN EUROPE,10600000.0,1246424186.0,Start
Spyridon Valettas,Greece,SOUTHERN EUROPE,10600000.0,1223108932.0,Start
Nikitas Venizelos,Greece,SOUTHERN EUROPE,10600000.0,1231258246.0,Stub
Anestis Vlahos,Greece,SOUTHERN EUROPE,10600000.0,1249587277.0,Stub
Christos Xanthopoulos-Palamas,Greece,SOUTHERN EUROPE,10600000.0,1118204132.0,Stub
Konstantinos Zografos,Greece,SOUTHERN EUROPE,10600000.0,1118203914.0,Stub
Spiros Zournatzis,Greece,SOUTHERN EUROPE,10600000.0,1189128481.0,Stub
Francis Alexis,Grenada,CARIBBEAN,100000.0,1242252016.0,Start
Leo Cato,Grenada,CARIBBEAN,100000.0,1133912529.0,Stub
Aldana Sandoval,Guatemala,CENTRAL AMERICA,18100000.0,1016735357.0,Start
Roberto Arzú,Guatemala,CENTRAL AMERICA,18100000.0,1228262014.0,Start
José Alejandro de Aycinena,Guatemala,CENTRAL AMERICA,18100000.0,1231096508.0,Start
Juan José de Aycinena y Piñol,Guatemala,CENTRAL AMERICA,18100000.0,1228261278.0,C
Mariano de Aycinena y Piñol,Guatemala,CENTRAL AMERICA,18100000.0,1242284183.0,GA
José Francisco Barrundia,Guatemala,CENTRAL AMERICA,18100000.0,1227213476.0,Start
Luis Batres Juarros,Guatemala,CENTRAL AMERICA,18100000.0,1231590847.0,C
José Batres Montúfar,Guatemala,CENTRAL AMERICA,18100000.0,1222957267.0,C
Mariano Beltranena y Llano,Guatemala,CENTRAL AMERICA,18100000.0,1228325819.0,Stub
Pedro Brolo,Guatemala,CENTRAL AMERICA,18100000.0,1228345888.0,Start
Ricardo Bueso,Guatemala,CENTRAL AMERICA,18100000.0,1145140846.0,Stub
Harold Caballeros,Guatemala,CENTRAL AMERICA,18100000.0,1230133462.0,C
Jafeth Cabrera,Guatemala,CENTRAL AMERICA,18100000.0,1195917199.0,Start
Carlos Castillo Medrano,Guatemala,CENTRAL AMERICA,18100000.0,1015536139.0,Stub
Edwin Escobar Hill,Guatemala,CENTRAL AMERICA,18100000.0,1102909542.0,Start
Estuardo Galdámez,Guatemala,CENTRAL AMERICA,18100000.0,1177403953.0,Stub
Jorge García Granados,Guatemala,CENTRAL AMERICA,18100000.0,1220742353.0,Start
Joaquín Méndez,Guatemala,CENTRAL AMERICA,18100000.0,1188598687.0,Start
José Milla y Vidaurre,Guatemala,CENTRAL AMERICA,18100000.0,1217472460.0,C
Roberto Molina Barreto,Guatemala,CENTRAL AMERICA,18100000.0,1244829604.0,C
Pedro Molina Mazariegos,Guatemala,CENTRAL AMERICA,18100000.0,1249577124.0,Start
Luis Francisco Ortega Menaldo,Guatemala,CENTRAL AMERICA,18100000.0,1241053119.0,Stub
Manuel Francisco Pavón Aycinena,Guatemala,CENTRAL AMERICA,18100000.0,1235527107.0,C
Carlos Pineda (politician),Guatemala,CENTRAL AMERICA,18100000.0,,
Mariano Rivera Paz,Guatemala,CENTRAL AMERICA,18100000.0,1238485439.0,FA
Máximo Santa Cruz,Guatemala,CENTRAL AMERICA,18100000.0,1180481554.0,Stub
Eduardo Stein,Guatemala,CENTRAL AMERICA,18100000.0,1228343915.0,Start
Manuel Villacorta,Guatemala,CENTRAL AMERICA,18100000.0,1220669085.0,Start
Thierno Aliou,Guinea,WESTERN AFRICA,14200000.0,1025501033.0,Start
Ibrahima Kaba Bah,Guinea,WESTERN AFRICA,14200000.0,1189714237.0,Start
Mahmoud Bah,Guinea,WESTERN AFRICA,14200000.0,1179963758.0,Start
Mamadou Boye Bah,Guinea,WESTERN AFRICA,14200000.0,1241621063.0,Start
Fodé Bangoura,Guinea,WESTERN AFRICA,14200000.0,1242679828.0,Stub
Karim Bangoura,Guinea,WESTERN AFRICA,14200000.0,1178323740.0,Stub
Barry III,Guinea,WESTERN AFRICA,14200000.0,1157234813.0,C
Alpha Oumar Barry,Guinea,WESTERN AFRICA,14200000.0,1171242393.0,Start
Édouard Benjamin,Guinea,WESTERN AFRICA,14200000.0,1234308934.0,Stub
Amadou Damaro Camara,Guinea,WESTERN AFRICA,14200000.0,1138773088.0,Stub
Sekou Benna Camara,Guinea,WESTERN AFRICA,14200000.0,1214405631.0,Start
Sény Camara,Guinea,WESTERN AFRICA,14200000.0,1231187957.0,Stub
Moussa Diakité (politician),Guinea,WESTERN AFRICA,14200000.0,1214352187.0,Start
Boubacar Yacine Diallo,Guinea,WESTERN AFRICA,14200000.0,1226298707.0,Stub
Mamadou Pathé Diallo,Guinea,WESTERN AFRICA,14200000.0,1243645294.0,Stub
Yacine Diallo,Guinea,WESTERN AFRICA,14200000.0,1157228808.0,Stub
Lansana Diané,Guinea,WESTERN AFRICA,14200000.0,1063277893.0,C
Guillaume Hawing,Guinea,WESTERN AFRICA,14200000.0,1231993438.0,Start
Mory Sinkoun Kaba,Guinea,WESTERN AFRICA,14200000.0,1169321796.0,Start
Fodéba Keïta,Guinea,WESTERN AFRICA,14200000.0,1219849021.0,C
Sidiba Koulibaly,Guinea,WESTERN AFRICA,14200000.0,1233177790.0,Start
Dansa Kourouma,Guinea,WESTERN AFRICA,14200000.0,1225689289.0,Stub
Dominique Kpoghomou,Guinea,WESTERN AFRICA,14200000.0,1231545434.0,Start
Albert Liurette,Guinea,WESTERN AFRICA,14200000.0,1187822681.0,Stub
Achkar Marof,Guinea,WESTERN AFRICA,14200000.0,1172887309.0,Start
Dinah Salifou,Guinea,WESTERN AFRICA,14200000.0,1230417967.0,C
Koutoub Moustapha Sano,Guinea,WESTERN AFRICA,14200000.0,1240195055.0,Start
Mamba Sano,Guinea,WESTERN AFRICA,14200000.0,1186381012.0,Stub
